,year,date,Average_temperature,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
147,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
148,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
149,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
150,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
151,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
152,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
153,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
154,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
155,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
156,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
157,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
158,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
159,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
160,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
161,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
162,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
163,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
164,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
165,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
166,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
167,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
168,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
169,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
170,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
171,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
172,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
173,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
174,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
175,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
176,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
177,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
178,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
179,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
180,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
181,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
182,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
183,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
184,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
185,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
186,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
187,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
188,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
189,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
190,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
191,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
192,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
193,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
194,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
195,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
196,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
197,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
198,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
199,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
200,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
201,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
202,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
203,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
204,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
205,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
206,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
207,2002,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
208,2002,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
209,2002,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
210,2002,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
211,2002,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
212,2002,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
213,2002,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
214,2002,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
215,2002,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
216,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
217,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
218,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
219,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
220,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
221,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
222,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
223,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
224,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
225,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
226,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
227,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
228,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
229,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
230,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
231,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
232,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
233,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
234,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
235,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
236,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
237,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
238,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
239,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
240,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
241,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
242,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
243,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
244,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
245,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
246,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
247,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
248,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
249,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
250,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
251,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
252,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
253,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
254,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
255,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
256,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
257,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
258,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
259,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
260,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
261,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
262,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
263,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
264,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
265,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
266,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
267,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
268,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
269,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
270,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
271,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
272,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
273,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
274,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
275,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
276,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
277,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
278,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
279,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
280,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
281,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
282,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
283,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
284,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
285,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
286,2003,Apr 8,47.6°F,23%,10.9°F,29.6,8.0,12.8,250°,0.00,1.38,0.00,58.2°F,34.3°F,38%,15%,29.733,29.463,21.9,32.2,58.2°F
287,2003,Average and,44.1°F,35%,14.1°F,29.790,6.7,10.1,240°,0.000,1.382,0.000,66.6°F,19.7°F,83%,6%,30.36,29.30,25.3,34.5,66.6°F
288,2003,Apr 1,41.4°F,28%,5.3°F,30.1,7.5,10.7,240°,0.00,1.38,0.00,58.0°F,19.7°F,72%,8%,30.364,29.939,20.7,32.2,58.0°F
289,2003,Apr 2,46.4°F,25%,8.3°F,29.9,7.4,10.4,235°,0.00,1.38,0.00,63.8°F,27.0°F,55%,8%,29.982,29.850,24.2,33.4,63.8°F
290,2003,Apr 3,46.1°F,36%,13.8°F,30.0,4.8,6.8,233°,0.00,1.38,0.00,66.6°F,23.3°F,71%,6%,30.046,29.927,17.3,23.0,66.6°F
291,2003,Apr 4,45.9°F,44%,21.7°F,29.9,3.9,5.9,241°,0.00,1.38,0.00,66.2°F,25.3°F,75%,15%,30.010,29.778,17.3,24.2,66.2°F
292,2003,Apr 5,46.4°F,41%,16.4°F,29.6,4.4,6.6,219°,0.00,1.38,0.00,66.2°F,26.1°F,83%,10%,29.787,29.405,18.4,28.8,66.2°F
293,2003,Apr 6,37.9°F,48%,19.3°F,29.5,7.0,10.7,253°,0.00,1.38,0.00,54.1°F,28.8°F,68%,29%,29.765,29.305,21.9,32.2,54.1°F
294,2003,Apr 7,41.0°F,39%,17.4°F,29.8,10.7,16.3,241°,0.00,1.38,0.00,49.0°F,31.7°F,52%,27%,29.834,29.718,25.3,34.5,49.0°F
